record_id,student_id,first_name,last_name,parent_id,class_id,gender,date_of_birth,date_enrolled,is_repeating,age,street_address,city,start_date,end_date,is_current
77,1077,Obinna,Adeyemi,217,2,Male,2008-02-21,2024-02-10,False,16,429 Walker Loaf Apt. 643,Oghara,2024-10-08,,Yes
179,1179,Ngozi,Eze,158,4,Male,2014-08-29,2024-02-20,False,10,39310 Garcia Hill Apt. 435,Oleh,2024-10-08,,Yes
193,1193,Obinna,Danladi,596,4,Female,2013-01-07,2024-02-08,False,11,72854 Rhodes Burg Suite 646,Patani,2024-10-08,,Yes
518,1518,Ifeanyi,Bello,175,11,Female,2010-09-25,2024-02-11,False,14,822 Susan Trace Suite 988,Ozoro,2024-10-08,,Yes
597,1597,Ifeanyi,Okeke,215,12,Male,2010-03-09,2024-02-10,False,14,822 Susan Trace Suite 988,Burutu,2024-10-08,,Yes
552,1552,Ifeanyi,Bello,153,12,Female,2012-10-20,2024-02-12,False,12,9330 Wayne Islands Apt. 033,Burutu,2024-10-08,,Yes
354,1354,Ibrahim,Adeyemi,196,8,Male,2012-07-25,2024-02-19,False,12,822 Susan Trace Suite 988,Ughelli,2024-10-08,,Yes
500,1500,Ibrahim,Danladi,356,10,Female,2012-04-14,2024-02-12,False,12,356 Martinez Forge,Oleh,2024-10-08,,Yes
567,1567,Adebayo,Abimbola,568,12,Male,2010-11-05,2024-02-13,False,14,5550 Smith Alley Suite 852,Warri,2024-10-08,,Yes
439,1439,Bola,Olawale,589,9,Male,2013-11-21,2024-02-10,False,11,7947 Cook Mission Apt. 516,Ughelli,2024-10-08,,Yes
453,1453,Ngozi,Okeke,439,10,Female,2011-08-07,2024-02-13,False,13,208 John Drive Suite 314,Sapele,2024-10-08,,Yes
175,1175,Obinna,Nnamdi,244,4,Female,2008-05-28,2024-02-07,False,16,841 Derek Manors Suite 743,Sapele,2024-10-08,,Yes
284,1284,Adebayo,Adeyemi,553,6,Male,2008-02-07,2024-02-20,False,16,39310 Garcia Hill Apt. 435,Warri,2024-10-08,,Yes
424,1424,Bola,Nnamdi,440,9,Female,2012-10-17,2024-02-11,False,12,64919 Brittany Mews Suite 624,Oleh,2024-10-08,,Yes
148,1148,Ibrahim,Bello,528,3,Female,2011-01-04,2024-02-15,False,13,7947 Cook Mission Apt. 516,Oghara,2024-10-08,,Yes
96,1096,Ahmed,Nnamdi,562,2,Female,2012-06-14,2024-02-19,False,12,845 Casey Alley,Burutu,2024-10-08,,Yes
111,1111,Chinaza,Abdullahi,157,3,Female,2013-05-05,2024-02-19,False,11,06635 Helen Cliffs Suite 928,Ozoro,2024-10-08,,Yes
540,1540,Ibrahim,Eze,429,11,Male,2011-05-05,2024-02-11,False,13,7911 Lyons Pines,Koko,2024-10-08,,Yes
251,1251,Ngozi,Eze,324,6,Female,2009-03-14,2024-02-16,False,15,839 Sheppard Isle Suite 665,Ozoro,2024-10-08,,Yes
502,1502,Kemi,Danladi,554,11,Female,2011-12-07,2024-02-17,False,13,9330 Wayne Islands Apt. 033,Ughelli,2024-10-08,,Yes
573,1573,Ifeanyi,Abimbola,108,12,Female,2008-03-12,2024-02-16,False,16,03578 Reese Trafficway Apt. 662,Warri,2024-10-08,,Yes
146,1146,Chinedu,Bello,324,3,Female,2008-09-16,2024-02-17,False,16,9610 Torres Way Apt. 377,Patani,2024-10-08,,Yes
385,1385,Adebayo,Abimbola,337,8,Male,2011-11-14,2024-02-15,False,13,845 Casey Alley,Warri,2024-10-08,,Yes
582,1582,Bola,Adeyemi,311,12,Female,2009-07-15,2024-02-17,False,15,9330 Wayne Islands Apt. 033,Oghara,2024-10-08,,Yes
560,1560,Adebayo,Danladi,319,12,Male,2014-04-29,2024-02-10,False,10,70855 Calvin Trail Suite 976,Asaba,2024-10-08,,Yes
165,1165,Ahmed,Bello,499,4,Male,2011-12-25,2024-02-20,False,13,841 Derek Manors Suite 743,Ozoro,2024-10-08,,Yes
334,1334,Obinna,Nnamdi,598,7,Female,2008-07-03,2024-02-08,False,16,208 John Drive Suite 314,Burutu,2024-10-08,,Yes
498,1498,Adebayo,Nnamdi,327,10,Male,2010-09-03,2024-02-10,False,14,110 Simpson Motorway Apt. 894,Abraka,2024-10-08,,Yes
526,1526,Adebayo,Okeke,459,11,Male,2014-08-17,2024-02-15,False,10,70855 Calvin Trail Suite 976,Oghara,2024-10-08,,Yes
587,1587,Chinedu,Danladi,300,12,Female,2009-12-17,2024-02-13,False,15,9483 Andrew Mission Suite 812,Ughelli,2024-10-08,,Yes
524,1524,Chinaza,Adeyemi,247,11,Male,2012-09-12,2024-02-09,False,12,31070 Brown Harbor,Asaba,2024-10-08,,Yes
224,1224,Bola,Danladi,439,5,Male,2010-12-03,2024-02-18,False,14,9610 Torres Way Apt. 377,Ughelli,2024-10-08,,Yes
558,1558,Ibrahim,Eze,339,12,Female,2009-05-23,2024-02-15,False,15,0326 Melinda Club,Sapele,2024-10-08,,Yes
112,1112,Obinna,Abimbola,361,3,Female,2012-07-28,2024-02-09,False,12,48268 Thomas Stravenue Apt. 974,Asaba,2024-10-08,,Yes
17,1017,Kemi,Danladi,490,1,Male,2014-04-14,2024-02-16,False,10,9330 Wayne Islands Apt. 033,Sapele,2024-10-08,,Yes
381,1381,Ifeanyi,Nnamdi,400,8,Male,2010-01-20,2024-02-13,False,14,31070 Brown Harbor,Warri,2024-10-08,,Yes
160,1160,Obinna,Abdullahi,166,4,Male,2014-08-09,2024-02-13,False,10,34692 Heather Greens Suite 181,Oghara,2024-10-08,,Yes
592,1592,Obinna,Danladi,530,12,Male,2010-10-30,2024-02-15,False,14,5550 Smith Alley Suite 852,Ozoro,2024-10-08,,Yes
437,1437,Chinaza,Okeke,210,9,Male,2010-05-03,2024-02-09,False,14,5550 Smith Alley Suite 852,Oleh,2024-10-08,,Yes
528,1528,Bola,Danladi,566,11,Female,2011-08-14,2024-02-07,False,13,64919 Brittany Mews Suite 624,Oleh,2024-10-08,,Yes
182,1182,Obinna,Bello,144,4,Male,2013-08-26,2024-02-19,False,11,39310 Garcia Hill Apt. 435,Oghara,2024-10-08,,Yes
514,1514,Kemi,Olawale,475,11,Female,2011-01-07,2024-02-12,False,13,866 Schultz Port Suite 781,Sapele,2024-10-08,,Yes
256,1256,Ahmed,Olawale,523,6,Female,2012-11-15,2024-02-09,False,12,356 Martinez Forge,Koko,2024-10-08,,Yes
101,1101,Kemi,Okeke,184,3,Male,2012-04-22,2024-02-07,False,12,841 Derek Manors Suite 743,Ughelli,2024-10-08,,Yes
55,1055,Kemi,Okeke,369,2,Female,2011-03-07,2024-02-15,False,13,982 Brandon Village,Burutu,2024-10-08,,Yes
271,1271,Ahmed,Bello,353,6,Female,2013-12-20,2024-02-19,False,11,49690 Romero Vista Apt. 545,Agbor,2024-10-08,,Yes
407,1407,Kemi,Nnamdi,358,9,Male,2010-03-13,2024-02-13,False,14,7947 Cook Mission Apt. 516,Koko,2024-10-08,,Yes
456,1456,Ifeanyi,Adeyemi,414,10,Female,2008-12-10,2024-02-07,False,16,84062 Mason Pine,Oghara,2024-10-08,,Yes
512,1512,Adebayo,Olawale,318,11,Male,2012-06-15,2024-02-16,False,12,49690 Romero Vista Apt. 545,Agbor,2024-10-08,,Yes
464,1464,Ahmed,Adeyemi,217,10,Male,2013-05-29,2024-02-07,False,11,9088 Shelly Manor Suite 704,Warri,2024-10-08,,Yes
422,1422,Ifeanyi,Bello,478,9,Male,2010-02-10,2024-02-11,False,14,839 Sheppard Isle Suite 665,Sapele,2024-10-08,,Yes
14,1014,Bola,Abimbola,259,1,Male,2009-02-06,2024-02-09,False,15,34692 Heather Greens Suite 181,Agbor,2024-10-08,,Yes
599,1599,Chinaza,Abdullahi,595,12,Male,2011-06-15,2024-02-07,False,13,7746 Martin Key,Oghara,2024-10-08,,Yes
427,1427,Chinaza,Bello,367,9,Female,2014-01-07,2024-02-20,False,10,77892 Turner Mountain,Oghara,2024-10-08,,Yes
254,1254,Ahmed,Olawale,136,6,Male,2013-12-29,2024-02-20,False,11,03578 Reese Trafficway Apt. 662,Agbor,2024-10-08,,Yes
478,1478,Chinedu,Bello,293,10,Male,2008-11-21,2024-02-14,False,16,9088 Shelly Manor Suite 704,Agbor,2024-10-08,,Yes
87,1087,Ibrahim,Okeke,544,2,Female,2010-01-03,2024-02-19,False,14,551 Sarah Courts,Koko,2024-10-08,,Yes
305,1305,Bola,Nnamdi,394,7,Male,2012-11-02,2024-02-09,False,12,5550 Smith Alley Suite 852,Asaba,2024-10-08,,Yes
320,1320,Chinedu,Olawale,374,7,Female,2012-08-23,2024-02-14,False,12,84062 Mason Pine,Sapele,2024-10-08,,Yes
350,1350,Chinedu,Adeyemi,277,7,Female,2008-04-20,2024-02-07,False,16,1495 Rodgers Lake,Sapele,2024-10-08,,Yes
328,1328,Chinedu,Abdullahi,118,7,Female,2014-08-27,2024-02-10,False,10,28290 Glover Valley Apt. 282,Warri,2024-10-08,,Yes
458,1458,Obinna,Abdullahi,480,10,Female,2012-04-19,2024-02-17,False,12,8708 Adkins Springs,Sapele,2024-10-08,,Yes
239,1239,Bola,Adeyemi,255,5,Female,2014-09-30,2024-02-08,False,10,7947 Cook Mission Apt. 516,Oleh,2024-10-08,,Yes
151,1151,Ahmed,Danladi,529,4,Female,2012-04-26,2024-02-12,False,12,86689 Cole Orchard,Warri,2024-10-08,,Yes
316,1316,Ahmed,Abimbola,577,7,Female,2009-01-03,2024-02-17,False,15,551 Sarah Courts,Sapele,2024-10-08,,Yes
113,1113,Ifeanyi,Adeyemi,212,3,Male,2010-01-18,2024-02-17,False,14,4793 Mark Unions Suite 964,Ughelli,2024-10-08,,Yes
10,1010,Ibrahim,Nnamdi,155,1,Female,2012-04-10,2024-02-20,False,12,839 Sheppard Isle Suite 665,Sapele,2024-10-08,,Yes
444,1444,Adebayo,Adeyemi,266,9,Male,2009-03-17,2024-02-09,False,15,57510 Ryan Plaza Apt. 485,Warri,2024-10-08,,Yes
580,1580,Chinaza,Okeke,188,12,Female,2013-11-26,2024-02-17,False,11,356 Martinez Forge,Patani,2024-10-08,,Yes
220,1220,Ahmed,Olawale,258,5,Male,2008-11-12,2024-02-09,False,16,4793 Mark Unions Suite 964,Koko,2024-10-08,,Yes
411,1411,Ahmed,Nnamdi,527,9,Female,2008-12-18,2024-02-19,False,16,7746 Martin Key,Ughelli,2024-10-08,,Yes
304,1304,Obinna,Olawale,263,7,Male,2011-04-13,2024-02-19,False,13,208 John Drive Suite 314,Oleh,2024-10-08,,Yes
364,1364,Chinedu,Abdullahi,308,8,Male,2010-01-25,2024-02-07,False,14,822 Susan Trace Suite 988,Sapele,2024-10-08,,Yes
248,1248,Ifeanyi,Bello,521,5,Male,2011-02-18,2024-02-15,False,13,845 Casey Alley,Asaba,2024-10-08,,Yes
233,1233,Kemi,Eze,236,5,Female,2011-05-26,2024-02-18,False,13,39310 Garcia Hill Apt. 435,Oleh,2024-10-08,,Yes
122,1122,Ahmed,Okeke,337,3,Female,2007-12-28,2024-02-18,False,17,141 Greer Village,Oleh,2024-10-08,,Yes
491,1491,Ngozi,Nnamdi,386,10,Male,2008-05-04,2024-02-12,False,16,03578 Reese Trafficway Apt. 662,Ughelli,2024-10-08,,Yes
482,1482,Bola,Danladi,358,10,Male,2008-05-06,2024-02-18,False,16,77892 Turner Mountain,Burutu,2024-10-08,,Yes
533,1533,Kemi,Danladi,499,11,Male,2010-10-25,2024-02-12,False,14,97238 Gonzales Green,Ughelli,2024-10-08,,Yes
463,1463,Ahmed,Abdullahi,569,10,Female,2013-12-04,2024-02-16,False,11,141 Greer Village,Oleh,2024-10-08,,Yes
522,1522,Chinaza,Nnamdi,337,11,Male,2010-03-14,2024-02-12,False,14,63052 Griffith Ferry Apt. 307,Patani,2024-10-08,,Yes
443,1443,Chinedu,Bello,448,9,Male,2007-11-29,2024-02-19,False,17,49690 Romero Vista Apt. 545,Sapele,2024-10-08,,Yes
598,1598,Chinedu,Olawale,387,12,Female,2010-10-19,2024-02-10,False,14,982 Brandon Village,Ughelli,2024-10-08,,Yes
195,1195,Ahmed,Nnamdi,255,4,Male,2014-05-12,2024-02-17,False,10,34692 Heather Greens Suite 181,Oleh,2024-10-08,,Yes
286,1286,Adebayo,Adeyemi,532,6,Male,2011-07-08,2024-02-08,False,13,866 Schultz Port Suite 781,Burutu,2024-10-08,,Yes
489,1489,Ifeanyi,Nnamdi,340,10,Female,2009-08-16,2024-02-10,False,15,356 Martinez Forge,Sapele,2024-10-08,,Yes
445,1445,Obinna,Abdullahi,205,9,Male,2014-03-24,2024-02-09,False,10,63052 Griffith Ferry Apt. 307,Sapele,2024-10-08,,Yes
436,1436,Ibrahim,Danladi,413,9,Male,2010-09-13,2024-02-09,False,14,8708 Adkins Springs,Ughelli,2024-10-08,,Yes
282,1282,Ngozi,Okeke,342,6,Female,2011-05-24,2024-02-09,False,13,841 Derek Manors Suite 743,Koko,2024-10-08,,Yes
290,1290,Chinaza,Bello,254,6,Male,2008-06-12,2024-02-19,False,16,9088 Shelly Manor Suite 704,Asaba,2024-10-08,,Yes
285,1285,Ifeanyi,Okeke,508,6,Female,2011-02-17,2024-02-13,False,13,64919 Brittany Mews Suite 624,Sapele,2024-10-08,,Yes
41,1041,Adebayo,Okeke,235,1,Male,2013-06-03,2024-02-18,False,11,80899 Rachel Mission Apt. 927,Oleh,2024-10-08,,Yes
7,1007,Ahmed,Bello,323,1,Male,2014-03-05,2024-02-10,False,10,982 Brandon Village,Ughelli,2024-10-08,,Yes
375,1375,Ahmed,Bello,449,8,Male,2012-07-07,2024-02-20,False,12,839 Sheppard Isle Suite 665,Ozoro,2024-10-08,,Yes
279,1279,Obinna,Nnamdi,566,6,Female,2009-07-04,2024-02-09,False,15,429 Walker Loaf Apt. 643,Asaba,2024-10-08,,Yes
34,1034,Chinaza,Olawale,501,1,Male,2009-03-17,2024-02-17,False,15,551 Sarah Courts,Burutu,2024-10-08,,Yes
235,1235,Adebayo,Eze,164,5,Female,2013-06-25,2024-02-15,False,11,06635 Helen Cliffs Suite 928,Oghara,2024-10-08,,Yes
380,1380,Bola,Eze,103,8,Male,2009-08-13,2024-02-16,False,15,45029 David Glens Apt. 736,Ughelli,2024-10-08,,Yes
541,1541,Chinaza,Nnamdi,294,11,Male,2012-04-13,2024-02-10,False,12,34692 Heather Greens Suite 181,Burutu,2024-10-08,,Yes
590,1590,Ahmed,Abdullahi,529,12,Male,2011-09-13,2024-02-20,False,13,84062 Mason Pine,Agbor,2024-10-08,,Yes
413,1413,Obinna,Eze,217,9,Male,2007-11-11,2024-02-11,False,17,39310 Garcia Hill Apt. 435,Warri,2024-10-08,,Yes
417,1417,Ngozi,Danladi,223,9,Male,2014-05-09,2024-02-14,False,10,845 Casey Alley,Koko,2024-10-08,,Yes
246,1246,Kemi,Olawale,525,5,Male,2013-07-28,2024-02-09,False,11,9088 Shelly Manor Suite 704,Asaba,2024-10-08,,Yes
317,1317,Ifeanyi,Nnamdi,201,7,Male,2013-04-05,2024-02-13,False,11,9088 Shelly Manor Suite 704,Burutu,2024-10-08,,Yes
260,1260,Ngozi,Bello,503,6,Female,2014-07-21,2024-02-10,False,10,80899 Rachel Mission Apt. 927,Koko,2024-10-08,,Yes
73,1073,Obinna,Adeyemi,542,2,Female,2010-02-24,2024-02-18,False,14,86689 Cole Orchard,Oleh,2024-10-08,,Yes
549,1549,Bola,Adeyemi,209,11,Female,2009-06-20,2024-02-10,False,15,48268 Thomas Stravenue Apt. 974,Ozoro,2024-10-08,,Yes
183,1183,Ibrahim,Adeyemi,589,4,Male,2012-11-24,2024-02-16,False,12,110 Simpson Motorway Apt. 894,Warri,2024-10-08,,Yes
363,1363,Ifeanyi,Nnamdi,140,8,Male,2010-04-08,2024-02-19,False,14,7911 Lyons Pines,Abraka,2024-10-08,,Yes
306,1306,Bola,Adeyemi,307,7,Male,2010-09-02,2024-02-11,False,14,48268 Thomas Stravenue Apt. 974,Agbor,2024-10-08,,Yes
342,1342,Ngozi,Nnamdi,287,7,Female,2009-02-01,2024-02-11,False,15,45643 Wilson Ferry,Warri,2024-10-08,,Yes
569,1569,Ahmed,Adeyemi,390,12,Female,2010-08-21,2024-02-10,False,14,1495 Rodgers Lake,Ughelli,2024-10-08,,Yes
476,1476,Ahmed,Okeke,288,10,Female,2008-04-06,2024-02-18,False,16,80899 Rachel Mission Apt. 927,Warri,2024-10-08,,Yes
54,1054,Chinedu,Okeke,306,2,Male,2012-08-05,2024-02-12,False,12,7947 Cook Mission Apt. 516,Ughelli,2024-10-08,,Yes
203,1203,Chinaza,Olawale,422,5,Male,2009-05-07,2024-02-20,False,15,4793 Mark Unions Suite 964,Warri,2024-10-08,,Yes
36,1036,Ifeanyi,Abimbola,217,1,Female,2012-05-12,2024-02-13,False,12,52651 Amy Ports,Sapele,2024-10-08,,Yes
296,1296,Ifeanyi,Danladi,544,6,Male,2013-10-23,2024-02-10,False,11,80899 Rachel Mission Apt. 927,Asaba,2024-10-08,,Yes
138,1138,Kemi,Abimbola,313,3,Female,2010-01-30,2024-02-18,False,14,208 John Drive Suite 314,Ughelli,2024-10-08,,Yes
259,1259,Ngozi,Adeyemi,158,6,Female,2011-10-17,2024-02-20,False,13,57510 Ryan Plaza Apt. 485,Asaba,2024-10-08,,Yes
406,1406,Obinna,Adeyemi,385,9,Female,2012-12-19,2024-02-13,False,12,77892 Turner Mountain,Ughelli,2024-10-08,,Yes
432,1432,Adebayo,Danladi,329,9,Male,2014-01-01,2024-02-10,False,10,0326 Melinda Club,Oleh,2024-10-08,,Yes
278,1278,Chinedu,Okeke,539,6,Male,2012-06-25,2024-02-16,False,12,31070 Brown Harbor,Warri,2024-10-08,,Yes
301,1301,Adebayo,Abdullahi,550,7,Female,2014-05-22,2024-02-20,False,10,845 Casey Alley,Abraka,2024-10-08,,Yes
480,1480,Ngozi,Abdullahi,253,10,Male,2011-06-01,2024-02-13,False,13,3915 Lane Knolls,Oleh,2024-10-08,,Yes
497,1497,Ifeanyi,Okeke,491,10,Male,2013-07-11,2024-02-14,False,11,841 Derek Manors Suite 743,Abraka,2024-10-08,,Yes
366,1366,Adebayo,Nnamdi,254,8,Female,2008-04-10,2024-02-14,False,16,63052 Griffith Ferry Apt. 307,Agbor,2024-10-08,,Yes
244,1244,Chinedu,Danladi,577,5,Male,2010-08-04,2024-02-11,False,14,0326 Melinda Club,Koko,2024-10-08,,Yes
242,1242,Ngozi,Bello,514,5,Male,2013-07-06,2024-02-14,False,11,42656 Justin Heights Suite 611,Burutu,2024-10-08,,Yes
26,1026,Ifeanyi,Okeke,111,1,Male,2012-10-13,2024-02-14,False,12,110 Simpson Motorway Apt. 894,Sapele,2024-10-08,,Yes
542,1542,Obinna,Nnamdi,338,11,Female,2012-03-26,2024-02-08,False,12,97238 Gonzales Green,Burutu,2024-10-08,,Yes
116,1116,Bola,Adeyemi,285,3,Male,2013-01-28,2024-02-17,False,11,3915 Lane Knolls,Oghara,2024-10-08,,Yes
85,1085,Bola,Eze,568,2,Female,2014-05-24,2024-02-16,False,10,7947 Cook Mission Apt. 516,Abraka,2024-10-08,,Yes
487,1487,Obinna,Adeyemi,147,10,Male,2013-03-18,2024-02-17,False,11,110 Simpson Motorway Apt. 894,Burutu,2024-10-08,,Yes
414,1414,Ibrahim,Olawale,278,9,Female,2010-02-19,2024-02-12,False,14,356 Martinez Forge,Agbor,2024-10-08,,Yes
145,1145,Obinna,Adeyemi,305,3,Female,2010-08-09,2024-02-14,False,14,72854 Rhodes Burg Suite 646,Sapele,2024-10-08,,Yes
131,1131,Bola,Okeke,452,3,Female,2012-11-27,2024-02-19,False,12,97238 Gonzales Green,Ughelli,2024-10-08,,Yes
311,1311,Ibrahim,Nnamdi,186,7,Male,2011-12-19,2024-02-17,False,13,72854 Rhodes Burg Suite 646,Patani,2024-10-08,,Yes
481,1481,Adebayo,Abdullahi,375,10,Male,2009-03-08,2024-02-13,False,15,845 Casey Alley,Ozoro,2024-10-08,,Yes
469,1469,Adebayo,Bello,467,10,Male,2009-01-17,2024-02-09,False,15,841 Derek Manors Suite 743,Koko,2024-10-08,,Yes
71,1071,Kemi,Okeke,170,2,Male,2014-02-05,2024-02-09,False,10,03578 Reese Trafficway Apt. 662,Agbor,2024-10-08,,Yes
356,1356,Ngozi,Okeke,158,8,Female,2012-07-14,2024-02-19,False,12,8708 Adkins Springs,Ughelli,2024-10-08,,Yes
483,1483,Ifeanyi,Olawale,389,10,Female,2008-11-13,2024-02-15,False,16,839 Sheppard Isle Suite 665,Agbor,2024-10-08,,Yes
543,1543,Adebayo,Adeyemi,214,11,Female,2007-10-31,2024-02-14,False,17,822 Susan Trace Suite 988,Ozoro,2024-10-08,,Yes
210,1210,Chinaza,Danladi,197,5,Female,2010-09-17,2024-02-19,False,14,986 Mercer Street,Oghara,2024-10-08,,Yes
534,1534,Ifeanyi,Eze,450,11,Female,2012-01-01,2024-02-07,False,12,9610 Torres Way Apt. 377,Warri,2024-10-08,,Yes
536,1536,Chinaza,Abdullahi,106,11,Male,2013-09-19,2024-02-08,False,11,80899 Rachel Mission Apt. 927,Burutu,2024-10-08,,Yes
508,1508,Adebayo,Abimbola,532,11,Male,2012-07-11,2024-02-16,False,12,1495 Rodgers Lake,Patani,2024-10-08,,Yes
510,1510,Adebayo,Bello,259,11,Female,2011-04-21,2024-02-12,False,13,48268 Thomas Stravenue Apt. 974,Patani,2024-10-08,,Yes
426,1426,Ahmed,Abimbola,571,9,Male,2010-10-04,2024-02-12,False,14,982 Brandon Village,Koko,2024-10-08,,Yes
255,1255,Kemi,Danladi,589,6,Female,2010-03-19,2024-02-13,False,14,52651 Amy Ports,Patani,2024-10-08,,Yes
353,1353,Chinaza,Danladi,215,8,Male,2010-11-08,2024-02-18,False,14,86689 Cole Orchard,Abraka,2024-10-08,,Yes
358,1358,Obinna,Abimbola,268,8,Female,2010-05-27,2024-02-16,False,14,97238 Gonzales Green,Abraka,2024-10-08,,Yes
225,1225,Ifeanyi,Olawale,326,5,Female,2011-08-30,2024-02-16,False,13,3915 Lane Knolls,Abraka,2024-10-08,,Yes
66,1066,Chinedu,Abimbola,478,2,Male,2008-06-06,2024-02-07,False,16,822 Susan Trace Suite 988,Ughelli,2024-10-08,,Yes
91,1091,Adebayo,Okeke,469,2,Male,2013-11-18,2024-02-18,False,11,4793 Mark Unions Suite 964,Asaba,2024-10-08,,Yes
449,1449,Kemi,Danladi,160,9,Male,2007-12-29,2024-02-17,False,17,45029 David Glens Apt. 736,Sapele,2024-10-08,,Yes
546,1546,Ifeanyi,Danladi,470,11,Female,2010-04-14,2024-02-11,False,14,86689 Cole Orchard,Ughelli,2024-10-08,,Yes
47,1047,Ibrahim,Olawale,192,1,Female,2010-03-23,2024-02-10,False,14,3915 Lane Knolls,Sapele,2024-10-08,,Yes
412,1412,Ngozi,Nnamdi,364,9,Female,2014-01-23,2024-02-07,False,10,72854 Rhodes Burg Suite 646,Abraka,2024-10-08,,Yes
69,1069,Ngozi,Okeke,600,2,Female,2013-01-07,2024-02-11,False,11,49690 Romero Vista Apt. 545,Asaba,2024-10-08,,Yes
99,1099,Ibrahim,Abimbola,519,2,Female,2010-11-22,2024-02-08,False,14,839 Sheppard Isle Suite 665,Warri,2024-10-08,,Yes
302,1302,Kemi,Abimbola,368,7,Female,2009-05-10,2024-02-17,False,15,3915 Lane Knolls,Burutu,2024-10-08,,Yes
513,1513,Bola,Bello,246,11,Female,2011-08-26,2024-02-10,False,13,208 John Drive Suite 314,Sapele,2024-10-08,,Yes
206,1206,Ifeanyi,Danladi,146,5,Female,2012-12-28,2024-02-10,False,12,141 Greer Village,Abraka,2024-10-08,,Yes
177,1177,Ibrahim,Abdullahi,595,4,Female,2014-05-29,2024-02-10,False,10,3915 Lane Knolls,Oleh,2024-10-08,,Yes
3,1003,Kemi,Eze,373,1,Female,2008-02-19,2024-02-09,False,16,9088 Shelly Manor Suite 704,Oghara,2024-10-08,,Yes
221,1221,Bola,Nnamdi,282,5,Female,2010-10-22,2024-02-11,False,14,841 Derek Manors Suite 743,Oghara,2024-10-08,,Yes
361,1361,Ahmed,Nnamdi,553,8,Male,2012-12-29,2024-02-18,False,12,57510 Ryan Plaza Apt. 485,Ozoro,2024-10-08,,Yes
108,1108,Ifeanyi,Okeke,547,3,Female,2008-02-01,2024-02-19,False,16,9483 Andrew Mission Suite 812,Burutu,2024-10-08,,Yes
322,1322,Obinna,Okeke,479,7,Male,2014-05-13,2024-02-18,False,10,141 Greer Village,Abraka,2024-10-08,,Yes
343,1343,Ahmed,Nnamdi,270,7,Female,2010-07-25,2024-02-09,False,14,77892 Turner Mountain,Abraka,2024-10-08,,Yes
314,1314,Ngozi,Okeke,149,7,Male,2008-02-25,2024-02-11,False,16,64919 Brittany Mews Suite 624,Warri,2024-10-08,,Yes
577,1577,Bola,Olawale,493,12,Male,2008-04-19,2024-02-18,False,16,5550 Smith Alley Suite 852,Burutu,2024-10-08,,Yes
535,1535,Ibrahim,Olawale,192,11,Male,2014-08-10,2024-02-07,False,10,7947 Cook Mission Apt. 516,Patani,2024-10-08,,Yes
152,1152,Chinedu,Okeke,366,4,Female,2014-05-11,2024-02-09,False,10,8708 Adkins Springs,Asaba,2024-10-08,,Yes
104,1104,Chinedu,Nnamdi,497,3,Female,2010-07-26,2024-02-12,False,14,110 Simpson Motorway Apt. 894,Abraka,2024-10-08,,Yes
442,1442,Ibrahim,Danladi,564,9,Female,2012-01-31,2024-02-09,False,12,845 Casey Alley,Agbor,2024-10-08,,Yes
297,1297,Ngozi,Nnamdi,428,6,Female,2009-12-25,2024-02-13,False,15,141 Greer Village,Ughelli,2024-10-08,,Yes
494,1494,Ahmed,Abdullahi,383,10,Male,2008-06-11,2024-02-07,False,16,28290 Glover Valley Apt. 282,Ozoro,2024-10-08,,Yes
170,1170,Adebayo,Olawale,283,4,Female,2012-01-12,2024-02-11,False,12,551 Sarah Courts,Koko,2024-10-08,,Yes
258,1258,Bola,Adeyemi,404,6,Female,2008-10-02,2024-02-15,False,16,70855 Calvin Trail Suite 976,Ughelli,2024-10-08,,Yes
550,1550,Chinaza,Nnamdi,105,11,Female,2011-02-03,2024-02-09,False,13,86689 Cole Orchard,Oleh,2024-10-08,,Yes
132,1132,Adebayo,Olawale,210,3,Male,2010-02-12,2024-02-14,False,14,42656 Justin Heights Suite 611,Abraka,2024-10-08,,Yes
415,1415,Ifeanyi,Danladi,258,9,Female,2009-10-11,2024-02-16,False,15,551 Sarah Courts,Sapele,2024-10-08,,Yes
362,1362,Chinedu,Danladi,564,8,Female,2011-07-09,2024-02-07,False,13,9483 Andrew Mission Suite 812,Ughelli,2024-10-08,,Yes
585,1585,Ifeanyi,Danladi,107,12,Female,2010-11-30,2024-02-20,False,14,06635 Helen Cliffs Suite 928,Patani,2024-10-08,,Yes
460,1460,Ifeanyi,Okeke,326,10,Female,2012-09-28,2024-02-15,False,12,841 Derek Manors Suite 743,Agbor,2024-10-08,,Yes
338,1338,Ifeanyi,Eze,351,7,Male,2013-03-13,2024-02-07,False,11,141 Greer Village,Koko,2024-10-08,,Yes
555,1555,Obinna,Abimbola,576,12,Female,2009-08-08,2024-02-14,False,15,45029 David Glens Apt. 736,Patani,2024-10-08,,Yes
98,1098,Kemi,Olawale,380,2,Male,2010-06-25,2024-02-07,False,14,45029 David Glens Apt. 736,Ughelli,2024-10-08,,Yes
46,1046,Bola,Bello,474,1,Male,2008-11-04,2024-02-14,False,16,06635 Helen Cliffs Suite 928,Agbor,2024-10-08,,Yes
335,1335,Ahmed,Abimbola,414,7,Female,2011-06-03,2024-02-07,False,13,4354 Amanda Parkway,Abraka,2024-10-08,,Yes
